id,created_at,client_name,client_phone,car_brand,car_model,car_year,vin,status_admin,status_client,status_supplier,location,visible_to_client,is_archived,status_updated_at
1736,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,A6,2020,VIN1767345742045735,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1737,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Solaris,2020,VIN1767345742045736,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1738,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,E-Class,2020,VIN1767345742045737,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1739,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045738,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1740,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,A6,2020,VIN1767345742045739,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1741,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Rio,2020,VIN1767345742045740,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1742,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,X5,2020,VIN1767345742045741,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1743,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Solaris,2020,VIN1767345742045742,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1744,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Vesta,2020,VIN1767345742045743,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1745,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Camry,2020,VIN1767345742045744,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1746,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Camry,2020,VIN1767345742045745,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1747,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,E-Class,2020,VIN1767345742045746,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1748,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Rio,2020,VIN1767345742045747,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1749,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,X5,2020,VIN1767345742045748,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1750,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Vesta,2020,VIN1767345742045749,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1751,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,X5,2020,VIN1767345742045750,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1752,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Vesta,2020,VIN1767345742045751,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1753,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,A6,2020,VIN1767345742045752,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1754,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,X5,2020,VIN1767345742045753,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1755,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,E-Class,2020,VIN1767345742045754,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1756,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,E-Class,2020,VIN1767345742045755,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1757,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045756,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1758,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Solaris,2020,VIN1767345742045757,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1759,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Camry,2020,VIN1767345742045758,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1760,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Solaris,2020,VIN1767345742045759,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1761,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Solaris,2020,VIN1767345742045760,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1762,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Rio,2020,VIN1767345742045761,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1763,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Rio,2020,VIN1767345742045762,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1764,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,X5,2020,VIN1767345742045763,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1765,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Solaris,2020,VIN1767345742045764,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1766,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,E-Class,2020,VIN1767345742045765,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1767,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,A6,2020,VIN1767345742045766,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1768,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,A6,2020,VIN1767345742045767,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1769,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,X5,2020,VIN1767345742045768,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1770,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Solaris,2020,VIN1767345742045769,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1771,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Camry,2020,VIN1767345742045770,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1772,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Vesta,2020,VIN1767345742045771,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1773,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Rio,2020,VIN1767345742045772,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1774,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Camry,2020,VIN1767345742045773,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1775,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Solaris,2020,VIN1767345742045774,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1776,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045775,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1777,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,X5,2020,VIN1767345742045776,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1778,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Rio,2020,VIN1767345742045777,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1779,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Vesta,2020,VIN1767345742045778,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1780,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045779,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1781,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,E-Class,2020,VIN1767345742045780,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1782,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,E-Class,2020,VIN1767345742045781,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1783,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045782,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1784,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,X5,2020,VIN1767345742045783,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1785,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Rio,2020,VIN1767345742045784,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1786,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045785,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1787,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045786,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1788,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,X5,2020,VIN1767345742045787,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1789,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Vesta,2020,VIN1767345742045788,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1790,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Camry,2020,VIN1767345742045789,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1791,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Rio,2020,VIN1767345742045790,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1792,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Camry,2020,VIN1767345742045791,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1793,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,X5,2020,VIN1767345742045792,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1794,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Camry,2020,VIN1767345742045793,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1795,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Solaris,2020,VIN1767345742045794,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1796,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,E-Class,2020,VIN1767345742045795,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1797,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Solaris,2020,VIN1767345742045796,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1798,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Solaris,2020,VIN1767345742045797,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1799,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,A6,2020,VIN1767345742045798,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1800,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,E-Class,2020,VIN1767345742045799,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1801,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,A6,2020,VIN1767345742045800,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1802,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Camry,2020,VIN1767345742045801,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1803,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Solaris,2020,VIN1767345742045802,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1804,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Rio,2020,VIN1767345742045803,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1805,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Camry,2020,VIN1767345742045804,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1806,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,E-Class,2020,VIN1767345742045805,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1807,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,X5,2020,VIN1767345742045806,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1808,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Rio,2020,VIN1767345742045807,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1809,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045808,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1810,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,X5,2020,VIN1767345742045809,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1811,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,E-Class,2020,VIN1767345742045810,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1812,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Camry,2020,VIN1767345742045811,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1813,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,Vesta,2020,VIN1767345742045812,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1814,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Solaris,2020,VIN1767345742045813,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1815,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Camry,2020,VIN1767345742045814,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1816,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,X5,2020,VIN1767345742045815,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1817,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,E-Class,2020,VIN1767345742045816,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1818,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,A6,2020,VIN1767345742045817,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1819,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,X5,2020,VIN1767345742045818,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1820,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,X5,2020,VIN1767345742045819,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1821,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,A6,2020,VIN1767345742045820,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1822,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Camry,2020,VIN1767345742045821,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1823,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Rio,2020,VIN1767345742045822,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1824,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,X5,2020,VIN1767345742045823,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1825,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045824,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1826,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Rio,2020,VIN1767345742045825,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1827,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Rio,2020,VIN1767345742045826,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1828,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Vesta,2020,VIN1767345742045827,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1829,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,A6,2020,VIN1767345742045828,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1830,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,E-Class,2020,VIN1767345742045829,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1831,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,A6,2020,VIN1767345742045830,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1832,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Vesta,2020,VIN1767345742045831,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1833,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,E-Class,2020,VIN1767345742045832,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1834,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Solaris,2020,VIN1767345742045833,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1835,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Camry,2020,VIN1767345742045834,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1836,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Vesta,2020,VIN1767345742045835,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1837,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Camry,2020,VIN1767345742045836,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1838,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Solaris,2020,VIN1767345742045837,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1839,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,E-Class,2020,VIN1767345742045838,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1840,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,X5,2020,VIN1767345742045839,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1841,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045840,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1842,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,X5,2020,VIN1767345742045841,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1843,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Camry,2020,VIN1767345742045842,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1844,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,X5,2020,VIN1767345742045843,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1845,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,A6,2020,VIN1767345742045844,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1846,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Rio,2020,VIN1767345742045845,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1847,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Vesta,2020,VIN1767345742045846,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1848,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Camry,2020,VIN1767345742045847,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1849,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Hyundai,Solaris,2020,VIN1767345742045848,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1850,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Lada,Vesta,2020,VIN1767345742045849,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1851,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,Solaris,2020,VIN1767345742045850,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1852,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Toyota,A6,2020,VIN1767345742045851,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1853,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,E-Class,2020,VIN1767345742045852,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1854,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,BMW,Vesta,2020,VIN1767345742045853,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1855,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Solaris,2020,VIN1767345742045854,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1856,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Kia,Camry,2020,VIN1767345742045855,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1857,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Audi,Camry,2020,VIN1767345742045856,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
1858,2026-01-02 09:22:22.481367+00,КЛИЕНТ № 1,+7 (999) 111-22-33,Mercedes,A6,2020,VIN1767345742045857,В обработке,В обработке,Сбор предложений,Москва,false,false,2026-01-02 09:22:22.481367+00
